fecha,NMT,laeq
2022-02-01,31,60.175
2022-02-01,47,53.525
2022-02-01,48,58.25
2022-02-01,50,64.65
2022-02-01,54,59.925
2022-02-01,55,55.825
2022-02-01,86,53.25
2022-02-02,1,62.5
2022-02-02,2,67.55
2022-02-02,3,61.575
2022-02-02,5,58.4
2022-02-02,6,67.675
2022-02-02,8,62.849999999999994
2022-02-02,10,63.225
2022-02-02,11,66.45
2022-02-02,12,61.175
2022-02-02,13,55.725
2022-02-02,14,61.2
2022-02-02,16,56.175
2022-02-02,17,56.125
2022-02-02,18,53.35
2022-02-02,19,52.975
2022-02-02,20,58.025
2022-02-02,24,46.1
2022-02-02,25,66.875
2022-02-02,26,60.525
2022-02-02,27,58.725
2022-02-02,28,65.25
2022-02-02,29,55.55
2022-02-02,30,58.375
2022-02-02,31,59.85
2022-02-02,47,53.825
2022-02-02,48,58.475
2022-02-02,50,63.775
2022-02-02,54,59.75
2022-02-02,55,55.2
2022-02-02,86,55.325
2022-02-03,1,63.1
2022-02-03,2,67.95
2022-02-03,3,61.5
2022-02-03,5,58.1
2022-02-03,6,67.625
2022-02-03,8,62.900000000000006
2022-02-03,10,63.25
2022-02-03,11,66.025
2022-02-03,12,61.15
2022-02-03,13,55.575
2022-02-03,14,62.525
2022-02-03,16,55.425
2022-02-03,17,56.925
2022-02-03,18,52.85
2022-02-03,19,59.0
2022-02-03,20,58.2
2022-02-03,24,46.65
2022-02-03,25,66.55
2022-02-03,26,60.125
2022-02-03,27,58.2
2022-02-03,28,65.5
2022-02-03,29,55.275
2022-02-03,30,56.95
2022-02-03,31,59.825
2022-02-03,47,53.525
2022-02-03,48,58.6
2022-02-03,50,64.2
2022-02-03,54,58.699999999999996
2022-02-03,55,55.075
2022-02-03,86,53.375
2022-02-04,1,63.25
2022-02-04,2,68.125
2022-02-04,3,60.6
2022-02-04,5,58.35
2022-02-04,6,67.975
2022-02-04,8,63.05
2022-02-04,10,64.4
2022-02-04,11,66.675
2022-02-04,12,61.5
2022-02-04,13,55.75
2022-02-04,14,62.75
2022-02-04,16,55.375
2022-02-04,17,55.625
2022-02-04,18,53.5
2022-02-04,19,57.975
2022-02-04,20,57.975
2022-02-04,24,44.925
2022-02-04,25,66.675
2022-02-04,26,60.025
2022-02-04,27,57.8
2022-02-04,28,65.45
2022-02-04,29,55.224999999999994
2022-02-04,30,57.75
2022-02-04,31,60.275
2022-02-04,47,53.85
2022-02-04,48,58.925
2022-02-04,50,64.5
2022-02-04,54,61.800000000000004
2022-02-04,55,53.8
2022-02-04,86,55.875
2022-02-05,1,63.05
2022-02-05,2,68.55
2022-02-05,3,62.5
2022-02-05,5,58.075
2022-02-05,6,67.525
2022-02-05,8,62.75
2022-02-05,10,62.5
2022-02-05,11,65.65
2022-02-05,12,61.125
2022-02-05,13,55.15
2022-02-05,14,61.925
2022-02-05,16,53.4
2022-02-05,17,54.075
2022-02-05,18,53.925
2022-02-05,19,58.05
2022-02-05,20,57.875
2022-02-05,24,45.475
2022-02-05,25,66.75
2022-02-05,26,60.1
2022-02-05,27,57.525
2022-02-05,28,64.75
2022-02-05,29,54.25
2022-02-05,30,56.6
2022-02-05,31,60.375
2022-02-05,47,52.1
2022-02-05,48,56.1
2022-02-05,50,63.300000000000004
2022-02-05,54,58.85
2022-02-05,55,54.125
2022-02-05,86,52.0
2022-02-06,1,61.6
2022-02-06,2,67.55
2022-02-06,3,60.0
2022-02-06,5,57.6
2022-02-06,6,66.25
2022-02-06,8,62.35
2022-02-06,10,61.45
2022-02-06,11,64.625
2022-02-06,12,61.875
2022-02-06,13,57.8
2022-02-06,14,63.075
2022-02-06,16,52.675
2022-02-06,17,54.675
2022-02-06,18,52.5
2022-02-06,19,57.8
2022-02-06,20,57.05
2022-02-06,24,45.825
2022-02-06,25,66.25
2022-02-06,26,58.925
2022-02-06,27,57.175
2022-02-06,28,64.05000000000001
2022-02-06,29,54.1
2022-02-06,30,56.775
2022-02-06,31,59.325
2022-02-06,47,51.325
2022-02-06,50,63.075
2022-02-06,54,58.15
2022-02-06,55,53.05
2022-02-06,86,51.825
2022-02-07,1,63.324999999999996
2022-02-07,2,67.80000000000001
2022-02-07,3,59.825
2022-02-07,5,58.125
2022-02-07,6,68.0
2022-02-07,8,62.375
2022-02-07,10,62.6
2022-02-07,11,65.85
2022-02-07,12,60.725
2022-02-07,13,55.825
2022-02-07,14,61.35
2022-02-07,16,54.7
2022-02-07,17,54.1
2022-02-07,18,53.075
2022-02-07,19,52.7
2022-02-07,20,57.3
2022-02-07,24,45.95
2022-02-07,25,66.675
2022-02-07,26,60.1
2022-02-07,27,58.4
2022-02-07,28,64.775
2022-02-07,29,54.85
2022-02-07,30,56.625
2022-02-07,31,59.425
2022-02-07,47,53.625
2022-02-07,48,59.166666666666664
2022-02-07,50,63.85
2022-02-07,54,59.475
2022-02-07,55,56.3
2022-02-07,86,54.75
2022-02-08,1,62.775000000000006
2022-02-08,2,67.55
2022-02-08,3,61.625
2022-02-08,5,58.25
2022-02-08,6,67.225
2022-02-08,8,63.199999999999996
2022-02-08,10,62.824999999999996
2022-02-08,11,65.92500000000001
2022-02-08,12,62.4
2022-02-08,13,56.4
2022-02-08,14,62.5
2022-02-08,16,54.6
2022-02-08,17,53.975
2022-02-08,18,54.0
2022-02-08,19,59.3
2022-02-08,20,57.5
2022-02-08,24,45.15
2022-02-08,25,66.9
2022-02-08,26,60.125
2022-02-08,27,58.225
2022-02-08,28,65.025
2022-02-08,29,54.55
2022-02-08,30,56.8
2022-02-08,31,59.925
2022-02-08,47,53.175
2022-02-08,48,57.75
2022-02-08,50,63.7
2022-02-08,54,59.4
2022-02-08,55,54.525
2022-02-08,86,53.2
2022-02-09,1,64.57499999999999
2022-02-09,2,67.725
2022-02-09,3,60.5
2022-02-09,5,58.1
2022-02-09,6,67.65
2022-02-09,8,63.0
2022-02-09,10,62.7
2022-02-09,11,66.7
2022-02-09,12,61.7
2022-02-09,13,56.625
2022-02-09,14,62.400000000000006
2022-02-09,16,54.75
2022-02-09,17,53.475
2022-02-09,18,53.325
2022-02-09,19,58.325
2022-02-09,20,58.0
2022-02-09,24,45.975
2022-02-09,25,67.0
2022-02-09,26,60.1
2022-02-09,27,57.85
2022-02-09,28,65.1
2022-02-09,29,54.2
2022-02-09,30,56.925
2022-02-09,31,59.675
2022-02-09,47,53.2
2022-02-09,48,58.55
2022-02-09,50,63.900000000000006
2022-02-09,54,60.5
2022-02-09,55,54.35
2022-02-09,86,55.75
2022-02-10,1,65.06666666666666
2022-02-10,2,68.325
2022-02-10,3,61.825
2022-02-10,5,59.225
2022-02-10,6,67.85
2022-02-10,8,63.9
2022-02-10,10,64.15
2022-02-10,11,65.875
2022-02-10,12,61.625
2022-02-10,13,56.225
2022-02-10,14,63.699999999999996
2022-02-10,16,54.4
2022-02-10,17,54.35
2022-02-10,18,53.175
2022-02-10,19,58.75
2022-02-10,20,58.15
2022-02-10,24,45.825
2022-02-10,25,66.7
2022-02-10,26,60.474999999999994
2022-02-10,27,57.75
2022-02-10,28,65.65
2022-02-10,29,55.825
2022-02-10,30,57.825
2022-02-10,31,59.825
2022-02-10,47,52.925
2022-02-10,48,58.75
2022-02-10,50,63.725
2022-02-10,54,59.575
2022-02-10,55,53.65
2022-02-10,86,53.475
2022-02-11,1,63.075
2022-02-11,2,68.55
2022-02-11,3,62.225
2022-02-11,5,58.775
2022-02-11,6,67.775
2022-02-11,8,63.125
2022-02-11,10,63.150000000000006
2022-02-11,11,67.25
2022-02-11,12,61.625
2022-02-11,13,57.175
2022-02-11,14,63.675
2022-02-11,16,57.225
2022-02-11,17,54.6
2022-02-11,18,55.025
2022-02-11,19,58.15
2022-02-11,20,58.25
2022-02-11,24,45.8
2022-02-11,25,67.05
2022-02-11,26,60.025
2022-02-11,27,58.3
2022-02-11,28,65.4
2022-02-11,29,56.375
2022-02-11,30,58.575
2022-02-11,31,60.65
2022-02-11,47,52.75
2022-02-11,48,58.4
2022-02-11,50,64.125
2022-02-11,54,59.7
2022-02-11,55,56.625
2022-02-11,86,53.7
2022-02-12,1,63.0
2022-02-12,2,68.1
2022-02-12,3,62.825
2022-02-12,5,58.125
2022-02-12,6,67.1
2022-02-12,8,62.95
2022-02-12,10,62.75
2022-02-12,11,65.15
2022-02-12,12,61.675
2022-02-12,13,56.45
2022-02-12,14,61.475
2022-02-12,16,53.675
2022-02-12,17,54.925
2022-02-12,18,53.125
2022-02-12,19,57.225
2022-02-12,20,57.45
2022-02-12,24,45.85
2022-02-12,25,66.3
2022-02-12,26,59.05
2022-02-12,27,56.574999999999996
2022-02-12,28,64.075
2022-02-12,29,54.375
2022-02-12,30,56.6
2022-02-12,31,59.85
2022-02-12,47,52.325
2022-02-12,48,57.55
2022-02-12,50,63.775000000000006
2022-02-12,54,58.45
2022-02-12,55,53.225
2022-02-12,86,51.825
2022-02-13,1,61.675
2022-02-13,2,66.975
2022-02-13,3,59.725
2022-02-13,5,58.175
2022-02-13,6,66.2
2022-02-13,8,62.349999999999994
2022-02-13,10,62.05
2022-02-13,11,65.25
2022-02-13,12,60.775
2022-02-13,13,53.85
2022-02-13,14,61.15
2022-02-13,16,52.974999999999994
2022-02-13,17,53.575
2022-02-13,18,53.35
2022-02-13,19,57.15
2022-02-13,20,58.25
2022-02-13,24,46.55
2022-02-13,25,65.475
2022-02-13,26,59.05
2022-02-13,27,55.55
2022-02-13,28,63.75
2022-02-13,29,54.2
2022-02-13,30,56.725
2022-02-13,31,59.725
2022-02-13,47,52.65
2022-02-13,48,57.375
2022-02-13,50,63.45
2022-02-13,54,57.775
2022-02-13,55,52.25
2022-02-13,86,51.925
2022-02-14,1,62.65
2022-02-14,2,67.975
2022-02-14,3,59.85
2022-02-14,5,58.4
2022-02-14,6,67.675
2022-02-14,8,63.775
2022-02-14,10,64.25
2022-02-14,11,66.225
2022-02-14,12,61.85
2022-02-14,13,56.85
2022-02-14,14,62.025
2022-02-14,16,55.625
2022-02-14,17,54.225
2022-02-14,18,52.275
2022-02-14,19,59.675
2022-02-14,20,58.875
2022-02-14,24,43.625
2022-02-14,25,66.7
2022-02-14,26,60.425
2022-02-14,27,57.625
2022-02-14,28,65.675
2022-02-14,29,54.925
2022-02-14,30,60.9
2022-02-14,31,60.95
2022-02-14,47,52.85
2022-02-14,48,58.925
2022-02-14,50,64.325
2022-02-14,54,61.349999999999994
2022-02-14,55,57.05
2022-02-14,86,54.6
2022-02-15,1,62.3
2022-02-15,2,67.675
2022-02-15,3,59.65
2022-02-15,5,57.675
2022-02-15,6,67.5
2022-02-15,8,62.8
2022-02-15,10,62.875
2022-02-15,11,66.025
2022-02-15,12,61.45
2022-02-15,13,55.724999999999994
2022-02-15,14,62.275
2022-02-15,16,54.875
2022-02-15,17,48.3
2022-02-15,18,53.550000000000004
2022-02-15,19,57.525
2022-02-15,20,58.15
2022-02-15,24,43.150000000000006
2022-02-15,25,66.525
2022-02-15,26,60.1
2022-02-15,27,58.1
2022-02-15,28,65.3
2022-02-15,29,54.325
2022-02-15,30,62.325
2022-02-15,31,60.475
2022-02-15,47,53.099999999999994
2022-02-15,48,59.4
2022-02-15,50,64.75
2022-02-15,54,60.95
2022-02-15,55,55.7
2022-02-15,86,52.875
2022-02-16,1,62.875
2022-02-16,2,68.625
2022-02-16,3,60.45
2022-02-16,5,57.775
2022-02-16,6,68.25
2022-02-16,8,63.099999999999994
2022-02-16,10,62.625
2022-02-16,11,66.525
2022-02-16,12,61.625
2022-02-16,13,57.175
2022-02-16,14,61.5
2022-02-16,16,55.275
2022-02-16,17,55.6
2022-02-16,18,52.55
2022-02-16,19,59.125
2022-02-16,20,57.150000000000006
2022-02-16,24,44.025
2022-02-16,25,66.35
2022-02-16,26,59.875
2022-02-16,27,57.675
2022-02-16,28,64.75
2022-02-16,29,54.074999999999996
2022-02-16,30,57.525
2022-02-16,31,59.75
2022-02-16,47,53.9
2022-02-16,48,59.099999999999994
2022-02-16,50,64.35
2022-02-16,54,60.075
2022-02-16,55,57.475
2022-02-16,86,55.925
2022-02-17,1,63.05
2022-02-17,2,68.025
2022-02-17,3,62.725
2022-02-17,5,58.4
2022-02-17,6,68.1
2022-02-17,8,64.775
2022-02-17,10,62.4
2022-02-17,11,66.225
2022-02-17,12,61.25
2022-02-17,13,55.525
2022-02-17,14,63.65
2022-02-17,16,54.775
2022-02-17,17,56.775
2022-02-17,18,53.8
2022-02-17,19,58.475
2022-02-17,20,59.125
2022-02-17,24,45.825
2022-02-17,25,66.8
2022-02-17,26,60.45
2022-02-17,27,60.025
2022-02-17,28,65.775
2022-02-17,29,54.425
2022-02-17,30,57.525
2022-02-17,31,59.525
2022-02-17,47,54.375
2022-02-17,48,59.525
2022-02-17,50,63.7
2022-02-17,54,59.325
2022-02-17,55,57.475
2022-02-17,86,54.55
2022-02-18,1,63.05
2022-02-18,2,68.7
2022-02-18,3,63.375
2022-02-18,5,58.45
2022-02-18,6,68.2
2022-02-18,8,64.95
2022-02-18,10,63.9
2022-02-18,11,66.875
2022-02-18,12,61.9
2022-02-18,13,57.3
2022-02-18,14,62.525
2022-02-18,16,56.6
2022-02-18,17,56.175
2022-02-18,18,54.4
2022-02-18,19,57.85
2022-02-18,20,62.4
2022-02-18,24,45.349999999999994
2022-02-18,25,66.65
2022-02-18,26,60.375
2022-02-18,27,57.875
2022-02-18,28,65.32499999999999
2022-02-18,29,54.875
2022-02-18,30,57.275
2022-02-18,31,60.2
2022-02-18,47,55.775
2022-02-18,48,58.825
2022-02-18,50,64.525
2022-02-18,54,59.5
2022-02-18,55,54.95
2022-02-18,86,54.125
2022-02-19,1,62.85
2022-02-19,2,68.175
2022-02-19,3,62.425
2022-02-19,5,58.25
2022-02-19,6,67.375
2022-02-19,8,62.575
2022-02-19,10,62.5
2022-02-19,11,66.35
2022-02-19,12,61.325
2022-02-19,13,55.75
2022-02-19,14,62.0
2022-02-19,16,54.475
2022-02-19,17,54.075
2022-02-19,18,53.55
2022-02-19,19,57.0
2022-02-19,20,57.775
2022-02-19,24,44.75
2022-02-19,25,67.05
2022-02-19,26,59.875
2022-02-19,27,58.0
2022-02-19,28,63.775
2022-02-19,29,53.775
2022-02-19,30,55.075
2022-02-19,31,60.35
2022-02-19,47,52.8
2022-02-19,48,58.1
2022-02-19,50,63.55
2022-02-19,54,58.725
2022-02-19,55,54.3
2022-02-19,86,52.25
2022-02-20,1,62.625
2022-02-20,2,67.75
2022-02-20,3,59.775
2022-02-20,5,57.8
2022-02-20,6,66.55
2022-02-20,8,62.8
2022-02-20,10,62.95
2022-02-20,11,65.025
2022-02-20,12,61.475
2022-02-20,13,56.8
2022-02-20,14,61.05
2022-02-20,16,54.275
2022-02-20,17,53.25
2022-02-20,18,53.5
2022-02-20,19,57.525
2022-02-20,20,57.0
2022-02-20,24,44.95
2022-02-20,25,66.125
2022-02-20,26,59.025
2022-02-20,27,56.125
2022-02-20,28,63.425
2022-02-20,29,54.05
2022-02-20,30,55.825
2022-02-20,31,59.375
2022-02-20,47,52.6
2022-02-20,48,57.15
2022-02-20,50,63.4
2022-02-20,54,58.125
2022-02-20,55,53.325
2022-02-20,86,51.525
2022-02-21,1,62.675000000000004
2022-02-21,2,67.375
2022-02-21,3,59.775
2022-02-21,5,58.25
2022-02-21,6,67.4
2022-02-21,8,63.55
2022-02-21,10,62.35
2022-02-21,11,66.6
2022-02-21,12,60.725
2022-02-21,13,56.7
2022-02-21,14,61.675
2022-02-21,16,55.375
2022-02-21,17,55.275
2022-02-21,18,52.625
2022-02-21,19,58.8
2022-02-21,20,58.075
2022-02-21,24,45.0
2022-02-21,25,66.55
2022-02-21,26,60.05
2022-02-21,27,58.05
2022-02-21,28,64.5
2022-02-21,29,55.150000000000006
2022-02-21,30,57.075
2022-02-21,31,59.325
2022-02-21,47,55.224999999999994
2022-02-21,48,57.925
2022-02-21,50,63.35
2022-02-21,54,59.35
2022-02-21,55,57.025
2022-02-21,86,56.875
2022-02-22,1,61.725
2022-02-22,2,67.325
2022-02-22,3,60.125
2022-02-22,5,57.35
2022-02-22,6,66.95
2022-02-22,8,62.425
2022-02-22,10,62.375
2022-02-22,11,64.97500000000001
2022-02-22,12,60.875
2022-02-22,13,56.324999999999996
2022-02-22,14,61.15
2022-02-22,16,54.325
2022-02-22,17,55.425
2022-02-22,18,53.6
2022-02-22,19,56.724999999999994
2022-02-22,20,57.05
2022-02-22,24,44.75
2022-02-22,25,66.3
2022-02-22,26,59.85
2022-02-22,27,57.525
2022-02-22,28,63.425
2022-02-22,29,55.1
2022-02-22,30,56.3
2022-02-22,31,58.75
2022-02-22,47,54.35
2022-02-22,48,58.225
2022-02-22,50,62.875
2022-02-22,54,59.025
2022-02-22,55,56.625
2022-02-22,86,52.25
2022-02-23,1,62.0
2022-02-23,2,68.025
2022-02-23,3,61.2
2022-02-23,5,58.225
2022-02-23,6,68.17500000000001
2022-02-23,8,62.95
2022-02-23,10,62.4
2022-02-23,11,65.8
2022-02-23,12,61.25
2022-02-23,13,57.25
2022-02-23,14,61.449999999999996
2022-02-23,16,54.375
2022-02-23,17,54.675
2022-02-23,18,53.925
2022-02-23,19,57.75
2022-02-23,20,57.449999999999996
2022-02-23,24,44.724999999999994
2022-02-23,25,66.575
2022-02-23,26,60.225
2022-02-23,27,57.75
2022-02-23,28,64.775
2022-02-23,29,54.125
2022-02-23,30,57.1
2022-02-23,31,59.325
2022-02-23,47,53.625
2022-02-23,48,58.3
2022-02-23,50,64.875
2022-02-23,54,59.575
2022-02-23,55,55.975
2022-02-23,86,55.5
2022-02-24,1,62.825
2022-02-24,2,67.8
2022-02-24,3,62.525
2022-02-24,5,58.025
2022-02-24,6,67.82499999999999
2022-02-24,8,63.325
2022-02-24,10,62.925
2022-02-24,11,66.1
2022-02-24,12,61.7
2022-02-24,13,55.625
2022-02-24,14,63.050000000000004
2022-02-24,16,55.949999999999996
2022-02-24,17,54.8
2022-02-24,18,53.4
2022-02-24,19,57.675
2022-02-24,20,58.325
2022-02-24,24,45.75
2022-02-24,25,67.0
2022-02-24,26,60.275
2022-02-24,27,58.175
2022-02-24,28,67.475
2022-02-24,29,54.55
2022-02-24,30,56.825
2022-02-24,31,59.65
2022-02-24,47,55.225
2022-02-24,48,59.325
2022-02-24,50,64.15
2022-02-24,54,58.900000000000006
2022-02-24,55,56.324999999999996
2022-02-24,86,53.925
2022-02-25,1,64.225
2022-02-25,2,68.875
2022-02-25,3,60.9
2022-02-25,5,58.825
2022-02-25,6,68.8
2022-02-25,8,63.95
2022-02-25,10,63.849999999999994
2022-02-25,11,67.15
2022-02-25,12,61.75
2022-02-25,13,57.325
2022-02-25,14,62.3
2022-02-25,16,56.675
2022-02-25,17,55.224999999999994
2022-02-25,18,54.025
2022-02-25,19,58.225
2022-02-25,20,59.65
2022-02-25,24,45.4
2022-02-25,25,69.175
2022-02-25,26,61.825
2022-02-25,27,59.175
2022-02-25,28,66.15
2022-02-25,29,54.85
2022-02-25,30,58.275
2022-02-25,31,60.975
2022-02-25,47,54.075
2022-02-25,48,59.725
2022-02-25,50,64.7
2022-02-25,54,59.75
2022-02-25,55,56.1
2022-02-25,86,53.95
2022-02-26,1,64.25
2022-02-26,2,68.47500000000001
2022-02-26,3,60.8
2022-02-26,5,58.3
2022-02-26,6,68.25
2022-02-26,8,63.875
2022-02-26,10,62.825
2022-02-26,11,66.4
2022-02-26,12,60.9
2022-02-26,13,55.425
2022-02-26,14,62.15
2022-02-26,16,56.175
2022-02-26,17,56.099999999999994
2022-02-26,18,53.375
2022-02-26,19,57.3
2022-02-26,20,57.825
2022-02-26,24,45.25
2022-02-26,25,69.25
2022-02-26,26,61.325
2022-02-26,27,57.475
2022-02-26,28,65.425
2022-02-26,29,55.175
2022-02-26,30,56.6
2022-02-26,31,60.625
2022-02-26,47,51.75
2022-02-26,48,59.75
2022-02-26,50,64.375
2022-02-26,54,58.925
2022-02-26,55,53.85
2022-02-26,86,52.375
2022-02-27,1,63.875
2022-02-27,2,68.80000000000001
2022-02-27,3,60.15
2022-02-27,5,58.0
2022-02-27,6,66.75
2022-02-27,8,63.025
2022-02-27,10,61.825
2022-02-27,11,64.975
2022-02-27,12,61.2
2022-02-27,13,53.225
2022-02-27,14,61.425
2022-02-27,16,54.425
2022-02-27,17,53.025
2022-02-27,18,52.775
2022-02-27,19,57.125
2022-02-27,20,57.5
2022-02-27,24,44.875
2022-02-27,25,67.875
2022-02-27,26,59.775000000000006
2022-02-27,27,55.875
2022-02-27,28,63.95
2022-02-27,29,53.95
2022-02-27,30,56.725
2022-02-27,31,59.3
2022-02-27,47,54.199999999999996
2022-02-27,48,57.95
2022-02-27,50,64.75
2022-02-27,54,58.05
2022-02-27,55,52.375
2022-02-27,86,51.225
2022-02-28,1,63.099999999999994
2022-02-28,2,68.1
2022-02-28,3,62.625
2022-02-28,5,58.375
2022-02-28,6,67.425
2022-02-28,8,63.099999999999994
2022-02-28,10,62.8
2022-02-28,11,65.725
2022-02-28,12,61.400000000000006
2022-02-28,13,56.3
2022-02-28,14,67.125
2022-02-28,16,56.65
2022-02-28,17,55.475
2022-02-28,18,52.925
2022-02-28,19,59.35
2022-02-28,20,57.15
2022-02-28,24,47.075
2022-02-28,25,67.55
2022-02-28,26,60.4
2022-02-28,27,57.525
2022-02-28,28,64.725
2022-02-28,29,55.35
2022-02-28,30,57.525
2022-02-28,31,59.325
2022-02-28,47,58.125
2022-02-28,48,59.225
2022-02-28,50,64.025
2022-02-28,54,58.625
2022-02-28,55,55.625
2022-02-28,86,55.075
2022-03-01,1,63.25
2022-03-01,2,68.85
2022-03-01,3,60.425
2022-03-01,5,59.175
2022-03-01,6,67.575
2022-03-01,8,63.7
2022-03-01,10,62.5
2022-03-01,11,66.05
2022-03-01,12,60.9
2022-03-01,13,56.575
2022-03-01,14,62.225
2022-03-01,16,55.275
2022-03-01,17,56.325
2022-03-01,18,54.25
2022-03-01,19,57.725
2022-03-01,24,45.925
2022-03-01,25,66.75
2022-03-01,26,60.375
2022-03-01,27,57.425
2022-03-01,28,65.075
2022-03-01,29,54.5
2022-03-01,30,56.725
2022-03-01,31,60.475
2022-03-01,47,53.25
2022-03-01,48,59.775
2022-03-01,50,64.225
2022-03-01,54,59.15
2022-03-01,55,53.9
2022-03-01,86,53.425
2022-03-02,1,62.925000000000004
2022-03-02,2,67.775
2022-03-02,3,64.925
2022-03-02,5,57.725
2022-03-02,6,67.45
2022-03-02,8,63.175
2022-03-02,10,62.65
2022-03-02,11,65.975
2022-03-02,12,61.175
2022-03-02,13,57.175
2022-03-02,14,62.9
2022-03-02,16,55.25
2022-03-02,17,55.2
2022-03-02,18,53.425
2022-03-02,19,59.6
2022-03-02,20,60.05
2022-03-02,24,43.1
2022-03-02,25,66.075
2022-03-02,26,59.45
2022-03-02,27,57.7
2022-03-02,28,64.875
2022-03-02,29,54.0
2022-03-02,30,57.5
2022-03-02,31,59.675
2022-03-02,47,53.85
2022-03-02,48,59.725
2022-03-02,50,64.325
2022-03-02,54,59.025
2022-03-02,55,54.625
2022-03-02,86,56.175
2022-03-03,1,65.025
2022-03-03,2,69.9
2022-03-03,3,59.525
2022-03-03,5,59.65
2022-03-03,6,69.75
2022-03-03,8,65.525
2022-03-03,10,64.025
2022-03-03,11,68.175
2022-03-03,12,61.525000000000006
2022-03-03,13,56.775000000000006
2022-03-03,14,63.675
2022-03-03,16,57.375
2022-03-03,17,54.65
2022-03-03,18,53.175
2022-03-03,19,59.025
2022-03-03,20,59.8
2022-03-03,24,44.525
2022-03-03,25,69.65
2022-03-03,26,62.625
2022-03-03,27,59.775
2022-03-03,28,66.5
2022-03-03,29,56.075
2022-03-03,30,59.7
2022-03-03,31,61.65
2022-03-03,47,53.025
2022-03-03,48,61.0
2022-03-03,50,66.05
2022-03-03,54,61.075
2022-03-03,55,56.55
2022-03-03,86,55.55
2022-03-04,1,65.2
2022-03-04,2,68.8
2022-03-04,3,61.8
2022-03-04,5,59.425
2022-03-04,6,69.25
2022-03-04,8,64.025
2022-03-04,10,64.975
2022-03-04,11,67.4
2022-03-04,12,62.9
2022-03-04,13,55.825
2022-03-04,14,62.325
2022-03-04,16,57.3
2022-03-04,17,57.125
2022-03-04,18,55.85
2022-03-04,19,60.325
2022-03-04,20,60.225
2022-03-04,24,45.125
2022-03-04,25,69.225
2022-03-04,26,61.7
2022-03-04,27,59.95
2022-03-04,28,65.475
2022-03-04,29,55.325
2022-03-04,30,58.05
2022-03-04,31,61.375
2022-03-04,47,53.325
2022-03-04,48,60.55
2022-03-04,50,65.45
2022-03-04,54,60.0
2022-03-04,55,57.1
2022-03-04,86,54.975
2022-03-05,1,63.35
2022-03-05,2,68.05
2022-03-05,3,61.9
2022-03-05,5,59.125
2022-03-05,6,67.85
2022-03-05,8,63.1
2022-03-05,10,62.675
2022-03-05,11,65.75
2022-03-05,12,61.225
2022-03-05,13,55.175
2022-03-05,14,61.975
2022-03-05,16,55.1
2022-03-05,17,54.25
2022-03-05,18,53.275
2022-03-05,19,57.425
2022-03-05,20,59.0
2022-03-05,24,45.425
2022-03-05,25,66.85
2022-03-05,26,59.375
2022-03-05,27,56.375
2022-03-05,28,64.175
2022-03-05,29,54.525
2022-03-05,30,56.599999999999994
2022-03-05,31,59.85
2022-03-05,47,54.3
2022-03-05,48,58.55
2022-03-05,50,64.1
2022-03-05,54,58.675
2022-03-05,55,53.1
2022-03-05,86,54.275
2022-03-06,1,62.675
2022-03-06,2,67.025
2022-03-06,3,59.675
2022-03-06,5,58.075
2022-03-06,6,67.2
2022-03-06,8,62.375
2022-03-06,10,62.825
2022-03-06,11,65.5
2022-03-06,12,60.825
2022-03-06,13,53.775
2022-03-06,14,61.4
2022-03-06,16,55.575
2022-03-06,17,54.55
2022-03-06,18,53.3
2022-03-06,19,58.75
2022-03-06,20,59.575
2022-03-06,24,46.775
2022-03-06,25,66.725
2022-03-06,26,59.3
2022-03-06,27,55.85
2022-03-06,28,63.8
2022-03-06,29,53.625
2022-03-06,30,55.55
2022-03-06,31,59.2
2022-03-06,47,53.25
2022-03-06,48,57.575
2022-03-06,50,63.875
2022-03-06,54,57.875
2022-03-06,55,53.2
2022-03-06,86,51.425
2022-03-07,1,65.5
2022-03-07,2,69.0
2022-03-07,3,59.650000000000006
2022-03-07,5,59.875
2022-03-07,6,69.275
2022-03-07,8,64.75
2022-03-07,10,63.775000000000006
