secciones,periodo,municipio_codigo,municipio_nombre,renta_media
2810401003 Paracuellos de Jarama sección 01003,2016,28104,Paracuellos de Jarama,23.8
2810401003 Paracuellos de Jarama sección 01003,2017,28104,Paracuellos de Jarama,6.0
2810401003 Paracuellos de Jarama sección 01003,2018,28104,Paracuellos de Jarama,23.428571428571427
2810401003 Paracuellos de Jarama sección 01003,2019,28104,Paracuellos de Jarama,41.75
2810401003 Paracuellos de Jarama sección 01003,2020,28104,Paracuellos de Jarama,17.333333333333332
2810401003 Paracuellos de Jarama sección 01003,2021,28104,Paracuellos de Jarama,31.5
2810401005 Paracuellos de Jarama sección 01005,2015,28104,Paracuellos de Jarama,55.0
2810401005 Paracuellos de Jarama sección 01005,2016,28104,Paracuellos de Jarama,38.666666666666664
2810401007 Paracuellos de Jarama sección 01007,2015,28104,Paracuellos de Jarama,33.333333333333336
2810401007 Paracuellos de Jarama sección 01007,2016,28104,Paracuellos de Jarama,27.857142857142858
2810401008 Paracuellos de Jarama sección 01008,2015,28104,Paracuellos de Jarama,27.428571428571427
2810401008 Paracuellos de Jarama sección 01008,2016,28104,Paracuellos de Jarama,27.833333333333332
2810401008 Paracuellos de Jarama sección 01008,2017,28104,Paracuellos de Jarama,6.0
2810401008 Paracuellos de Jarama sección 01008,2018,28104,Paracuellos de Jarama,10.666666666666666
2810401008 Paracuellos de Jarama sección 01008,2019,28104,Paracuellos de Jarama,23.77777777777778
2810401008 Paracuellos de Jarama sección 01008,2020,28104,Paracuellos de Jarama,30.833333333333332
2810401008 Paracuellos de Jarama sección 01008,2021,28104,Paracuellos de Jarama,10.4
2810401009 Paracuellos de Jarama sección 01009,2020,28104,Paracuellos de Jarama,34.6
2810401009 Paracuellos de Jarama sección 01009,2021,28104,Paracuellos de Jarama,33.3
2810401009 Paracuellos de Jarama sección 01009,2022,28104,Paracuellos de Jarama,57.0
2810401009 Paracuellos de Jarama sección 01009,2023,28104,Paracuellos de Jarama,21.714285714285715
2810601004 Parla sección 01004,2015,28106,Parla,34.5
2810601004 Parla sección 01004,2016,28106,Parla,18.25
2810601004 Parla sección 01004,2017,28106,Parla,35.5
2810601004 Parla sección 01004,2018,28106,Parla,15.666666666666666
2810601004 Parla sección 01004,2019,28106,Parla,19.333333333333332
2810601004 Parla sección 01004,2020,28106,Parla,17.5
2810601004 Parla sección 01004,2021,28106,Parla,9.0
2810601004 Parla sección 01004,2022,28106,Parla,14.666666666666666
2810601004 Parla sección 01004,2023,28106,Parla,11.125
2810601017 Parla sección 01017,2023,28106,Parla,33.666666666666664
2810601028 Parla sección 01028,2015,28106,Parla,5.25
2810601028 Parla sección 01028,2016,28106,Parla,21.6
2810601028 Parla sección 01028,2017,28106,Parla,5.0
2810601028 Parla sección 01028,2018,28106,Parla,20.0
2810601028 Parla sección 01028,2019,28106,Parla,8.5
2810601028 Parla sección 01028,2020,28106,Parla,5.833333333333333
2810601028 Parla sección 01028,2021,28106,Parla,5.333333333333333
2810601028 Parla sección 01028,2022,28106,Parla,13.625
2810601028 Parla sección 01028,2023,28106,Parla,15.875
2810601043 Parla sección 01043,2015,28106,Parla,20.25
2810601043 Parla sección 01043,2016,28106,Parla,15.625
2810601043 Parla sección 01043,2017,28106,Parla,13.333333333333334
2810601043 Parla sección 01043,2018,28106,Parla,12.8
2810601043 Parla sección 01043,2019,28106,Parla,15.0
2810601043 Parla sección 01043,2020,28106,Parla,16.5
2810601043 Parla sección 01043,2021,28106,Parla,23.5
2810601043 Parla sección 01043,2022,28106,Parla,15.666666666666666
2810601043 Parla sección 01043,2023,28106,Parla,15.666666666666666
2810601048 Parla sección 01048,2015,28106,Parla,4.0
2810601048 Parla sección 01048,2016,28106,Parla,3.0
2810601048 Parla sección 01048,2017,28106,Parla,10.0
2810601048 Parla sección 01048,2018,28106,Parla,21.4
2810601048 Parla sección 01048,2019,28106,Parla,16.166666666666668
2810601048 Parla sección 01048,2020,28106,Parla,12.333333333333334
2810601048 Parla sección 01048,2021,28106,Parla,14.833333333333334
2810601048 Parla sección 01048,2022,28106,Parla,9.333333333333334
2810601048 Parla sección 01048,2023,28106,Parla,16.285714285714285
2810601053 Parla sección 01053,2015,28106,Parla,31.666666666666668
2810601054 Parla sección 01054,2015,28106,Parla,8.8
2810601054 Parla sección 01054,2016,28106,Parla,7.8
2810601054 Parla sección 01054,2017,28106,Parla,0.0
2810601054 Parla sección 01054,2018,28106,Parla,8.2
2810601054 Parla sección 01054,2019,28106,Parla,14.2
2810601054 Parla sección 01054,2020,28106,Parla,16.25
2810601054 Parla sección 01054,2021,28106,Parla,15.0
2810601054 Parla sección 01054,2022,28106,Parla,11.666666666666666
2810601054 Parla sección 01054,2023,28106,Parla,15.333333333333334
2810601056 Parla sección 01056,2015,28106,Parla,18.333333333333332
2810601057 Parla sección 01057,2015,28106,Parla,10.571428571428571
2810601057 Parla sección 01057,2016,28106,Parla,14.333333333333334
2810601058 Parla sección 01058,2015,28106,Parla,24.11111111111111
2810601058 Parla sección 01058,2016,28106,Parla,26.0
2810601058 Parla sección 01058,2019,28106,Parla,21.0
2810601058 Parla sección 01058,2020,28106,Parla,18.833333333333332
2810601058 Parla sección 01058,2021,28106,Parla,20.0
2810601058 Parla sección 01058,2022,28106,Parla,14.6
2810601058 Parla sección 01058,2023,28106,Parla,22.6
2810601059 Parla sección 01059,2017,28106,Parla,30.666666666666668
2810601059 Parla sección 01059,2018,28106,Parla,11.666666666666666
2810601059 Parla sección 01059,2019,28106,Parla,22.285714285714285
2810601059 Parla sección 01059,2020,28106,Parla,16.0
2810601059 Parla sección 01059,2021,28106,Parla,21.5
2810601059 Parla sección 01059,2022,28106,Parla,27.75
2810601059 Parla sección 01059,2023,28106,Parla,15.142857142857142
2810601060 Parla sección 01060,2015,28106,Parla,18.714285714285715
2810601060 Parla sección 01060,2016,28106,Parla,20.0
2810601060 Parla sección 01060,2017,28106,Parla,14.666666666666666
2810601060 Parla sección 01060,2018,28106,Parla,14.285714285714286
2810601060 Parla sección 01060,2019,28106,Parla,13.0
2810601060 Parla sección 01060,2020,28106,Parla,18.428571428571427
2810601060 Parla sección 01060,2021,28106,Parla,12.2
2810601062 Parla sección 01062,2016,28106,Parla,16.8
2810601062 Parla sección 01062,2017,28106,Parla,11.0
2810601062 Parla sección 01062,2018,28106,Parla,11.0
2810601062 Parla sección 01062,2019,28106,Parla,14.333333333333334
2810601062 Parla sección 01062,2020,28106,Parla,20.8
2810601062 Parla sección 01062,2021,28106,Parla,18.75
2810601062 Parla sección 01062,2022,28106,Parla,14.333333333333334
2810601062 Parla sección 01062,2023,28106,Parla,18.875
2810601063 Parla sección 01063,2020,28106,Parla,14.666666666666666
2810601063 Parla sección 01063,2021,28106,Parla,8.0
2810601063 Parla sección 01063,2022,28106,Parla,17.0
2810601063 Parla sección 01063,2023,28106,Parla,10.166666666666666
2810801001 Pedrezuela sección 01001,2015,28108,Pedrezuela,22.875
2810801001 Pedrezuela sección 01001,2016,28108,Pedrezuela,21.5
2810801001 Pedrezuela sección 01001,2017,28108,Pedrezuela,16.0
2810801001 Pedrezuela sección 01001,2018,28108,Pedrezuela,16.0
2810801001 Pedrezuela sección 01001,2019,28108,Pedrezuela,20.333333333333332
2810801001 Pedrezuela sección 01001,2020,28108,Pedrezuela,20.285714285714285
2810801001 Pedrezuela sección 01001,2021,28108,Pedrezuela,23.5
2810801001 Pedrezuela sección 01001,2022,28108,Pedrezuela,20.0
2810801001 Pedrezuela sección 01001,2023,28108,Pedrezuela,21.0
2810801002 Pedrezuela sección 01002,2015,28108,Pedrezuela,20.0
2810801002 Pedrezuela sección 01002,2016,28108,Pedrezuela,17.333333333333332
2810801002 Pedrezuela sección 01002,2017,28108,Pedrezuela,11.875
2810801002 Pedrezuela sección 01002,2018,28108,Pedrezuela,35.0
2810801002 Pedrezuela sección 01002,2019,28108,Pedrezuela,23.285714285714285
2810801002 Pedrezuela sección 01002,2020,28108,Pedrezuela,24.666666666666668
2810801002 Pedrezuela sección 01002,2021,28108,Pedrezuela,20.333333333333332
2810801002 Pedrezuela sección 01002,2022,28108,Pedrezuela,23.0
2810801002 Pedrezuela sección 01002,2023,28108,Pedrezuela,17.857142857142858
2810901001 Pelayos de la Presa sección 01001,2018,28109,Pelayos de la Presa,18.285714285714285
2810901001 Pelayos de la Presa sección 01001,2019,28109,Pelayos de la Presa,14.5
2810901001 Pelayos de la Presa sección 01001,2020,28109,Pelayos de la Presa,21.428571428571427
2810901001 Pelayos de la Presa sección 01001,2021,28109,Pelayos de la Presa,20.0
2810901001 Pelayos de la Presa sección 01001,2022,28109,Pelayos de la Presa,5.6
2810901001 Pelayos de la Presa sección 01001,2023,28109,Pelayos de la Presa,17.5
2811001001 Perales de Tajuña sección 01001,2015,28110,Perales de Tajuña,15.571428571428571
2811001001 Perales de Tajuña sección 01001,2016,28110,Perales de Tajuña,6.8
2811001001 Perales de Tajuña sección 01001,2017,28110,Perales de Tajuña,15.5
2811001001 Perales de Tajuña sección 01001,2018,28110,Perales de Tajuña,16.75
2811001001 Perales de Tajuña sección 01001,2019,28110,Perales de Tajuña,16.23076923076923
2811001001 Perales de Tajuña sección 01001,2020,28110,Perales de Tajuña,15.0
2811001001 Perales de Tajuña sección 01001,2021,28110,Perales de Tajuña,11.0
2811001001 Perales de Tajuña sección 01001,2022,28110,Perales de Tajuña,14.666666666666666
2811001001 Perales de Tajuña sección 01001,2023,28110,Perales de Tajuña,12.333333333333334
2811301006 Pinto sección 01006,2015,28113,Pinto,23.75
2811301006 Pinto sección 01006,2016,28113,Pinto,22.8
2811301006 Pinto sección 01006,2017,28113,Pinto,9.0
2811301013 Pinto sección 01013,2017,28113,Pinto,4.0
2811301013 Pinto sección 01013,2018,28113,Pinto,14.714285714285714
2811301013 Pinto sección 01013,2019,28113,Pinto,24.0
2811301013 Pinto sección 01013,2020,28113,Pinto,16.4
2811301013 Pinto sección 01013,2021,28113,Pinto,23.375
2811302008 Pinto sección 02008,2015,28113,Pinto,13.3
2811302008 Pinto sección 02008,2016,28113,Pinto,14.666666666666666
2811302008 Pinto sección 02008,2017,28113,Pinto,6.666666666666667
2811302008 Pinto sección 02008,2018,28113,Pinto,19.333333333333332
2811302008 Pinto sección 02008,2019,28113,Pinto,12.545454545454545
2811302008 Pinto sección 02008,2020,28113,Pinto,12.875
2811302008 Pinto sección 02008,2021,28113,Pinto,8.857142857142858
2811302008 Pinto sección 02008,2022,28113,Pinto,8.25
2811302008 Pinto sección 02008,2023,28113,Pinto,18.2
2811302015 Pinto sección 02015,2018,28113,Pinto,25.25
2811302015 Pinto sección 02015,2019,28113,Pinto,13.6
2811302015 Pinto sección 02015,2020,28113,Pinto,24.0
2811302015 Pinto sección 02015,2021,28113,Pinto,12.375
2811501001 Pozuelo de Alarcón sección 01001,2019,28115,Pozuelo de Alarcón,62.333333333333336
2811501001 Pozuelo de Alarcón sección 01001,2020,28115,Pozuelo de Alarcón,28.571428571428573
2811501001 Pozuelo de Alarcón sección 01001,2021,28115,Pozuelo de Alarcón,36.666666666666664
2811501028 Pozuelo de Alarcón sección 01028,2018,28115,Pozuelo de Alarcón,19.875
2811501028 Pozuelo de Alarcón sección 01028,2019,28115,Pozuelo de Alarcón,6.0
2811501028 Pozuelo de Alarcón sección 01028,2020,28115,Pozuelo de Alarcón,35.42857142857143
2811501028 Pozuelo de Alarcón sección 01028,2021,28115,Pozuelo de Alarcón,22.0
2811501031 Pozuelo de Alarcón sección 01031,2015,28115,Pozuelo de Alarcón,61.333333333333336
2811501031 Pozuelo de Alarcón sección 01031,2016,28115,Pozuelo de Alarcón,52.0
2811501031 Pozuelo de Alarcón sección 01031,2017,28115,Pozuelo de Alarcón,11.5
2811501031 Pozuelo de Alarcón sección 01031,2018,28115,Pozuelo de Alarcón,19.833333333333332
2811501031 Pozuelo de Alarcón sección 01031,2019,28115,Pozuelo de Alarcón,33.5
2811501031 Pozuelo de Alarcón sección 01031,2020,28115,Pozuelo de Alarcón,76.66666666666667
2811501031 Pozuelo de Alarcón sección 01031,2021,28115,Pozuelo de Alarcón,49.0
2811502002 Pozuelo de Alarcón sección 02002,2023,28115,Pozuelo de Alarcón,25.428571428571427
2811502013 Pozuelo de Alarcón sección 02013,2015,28115,Pozuelo de Alarcón,43.0
2811502013 Pozuelo de Alarcón sección 02013,2016,28115,Pozuelo de Alarcón,15.666666666666666
2811502013 Pozuelo de Alarcón sección 02013,2017,28115,Pozuelo de Alarcón,5.666666666666667
2811502013 Pozuelo de Alarcón sección 02013,2019,28115,Pozuelo de Alarcón,48.77777777777778
2811502013 Pozuelo de Alarcón sección 02013,2021,28115,Pozuelo de Alarcón,76.33333333333333
2811502021 Pozuelo de Alarcón sección 02021,2015,28115,Pozuelo de Alarcón,59.2
2811502021 Pozuelo de Alarcón sección 02021,2016,28115,Pozuelo de Alarcón,15.333333333333334
2811502021 Pozuelo de Alarcón sección 02021,2017,28115,Pozuelo de Alarcón,3.0
2811502021 Pozuelo de Alarcón sección 02021,2018,28115,Pozuelo de Alarcón,16.333333333333332
2811502021 Pozuelo de Alarcón sección 02021,2019,28115,Pozuelo de Alarcón,20.666666666666668
2811502021 Pozuelo de Alarcón sección 02021,2020,28115,Pozuelo de Alarcón,51.666666666666664
2811502021 Pozuelo de Alarcón sección 02021,2021,28115,Pozuelo de Alarcón,48.5
2811901001 Quijorna sección 01001,2015,28119,Quijorna,21.454545454545453
2811901001 Quijorna sección 01001,2016,28119,Quijorna,15.5
2812301001 Rivas-Vaciamadrid sección 01001,2023,28123,Rivas-Vaciamadrid,11.0
2812301019 Rivas-Vaciamadrid sección 01019,2015,28123,Rivas-Vaciamadrid,17.0
2812301019 Rivas-Vaciamadrid sección 01019,2016,28123,Rivas-Vaciamadrid,22.77777777777778
2812301021 Rivas-Vaciamadrid sección 01021,2015,28123,Rivas-Vaciamadrid,18.857142857142858
2812301021 Rivas-Vaciamadrid sección 01021,2016,28123,Rivas-Vaciamadrid,22.666666666666668
2812301021 Rivas-Vaciamadrid sección 01021,2017,28123,Rivas-Vaciamadrid,10.714285714285714
2812301021 Rivas-Vaciamadrid sección 01021,2018,28123,Rivas-Vaciamadrid,15.2
2812301021 Rivas-Vaciamadrid sección 01021,2019,28123,Rivas-Vaciamadrid,19.0
2812301021 Rivas-Vaciamadrid sección 01021,2020,28123,Rivas-Vaciamadrid,8.88888888888889
2812301021 Rivas-Vaciamadrid sección 01021,2021,28123,Rivas-Vaciamadrid,18.0
2812301021 Rivas-Vaciamadrid sección 01021,2022,28123,Rivas-Vaciamadrid,12.3
2812301021 Rivas-Vaciamadrid sección 01021,2023,28123,Rivas-Vaciamadrid,12.5
2812301022 Rivas-Vaciamadrid sección 01022,2015,28123,Rivas-Vaciamadrid,22.666666666666668
2812301022 Rivas-Vaciamadrid sección 01022,2016,28123,Rivas-Vaciamadrid,18.0
2812301023 Rivas-Vaciamadrid sección 01023,2015,28123,Rivas-Vaciamadrid,22.2
2812301023 Rivas-Vaciamadrid sección 01023,2016,28123,Rivas-Vaciamadrid,31.333333333333332
2812301023 Rivas-Vaciamadrid sección 01023,2017,28123,Rivas-Vaciamadrid,7.5
2812301023 Rivas-Vaciamadrid sección 01023,2018,28123,Rivas-Vaciamadrid,24.88888888888889
2812301023 Rivas-Vaciamadrid sección 01023,2019,28123,Rivas-Vaciamadrid,17.666666666666668
2812301023 Rivas-Vaciamadrid sección 01023,2020,28123,Rivas-Vaciamadrid,27.25
2812301023 Rivas-Vaciamadrid sección 01023,2021,28123,Rivas-Vaciamadrid,37.5
2812301029 Rivas-Vaciamadrid sección 01029,2017,28123,Rivas-Vaciamadrid,0.0
2812301029 Rivas-Vaciamadrid sección 01029,2018,28123,Rivas-Vaciamadrid,27.142857142857142
2812301029 Rivas-Vaciamadrid sección 01029,2019,28123,Rivas-Vaciamadrid,14.6
2812301029 Rivas-Vaciamadrid sección 01029,2020,28123,Rivas-Vaciamadrid,17.4
2812301030 Rivas-Vaciamadrid sección 01030,2018,28123,Rivas-Vaciamadrid,19.0
2812301030 Rivas-Vaciamadrid sección 01030,2019,28123,Rivas-Vaciamadrid,12.0
2812301030 Rivas-Vaciamadrid sección 01030,2020,28123,Rivas-Vaciamadrid,26.5
2812301030 Rivas-Vaciamadrid sección 01030,2022,28123,Rivas-Vaciamadrid,35.6
2812301030 Rivas-Vaciamadrid sección 01030,2023,28123,Rivas-Vaciamadrid,25.0
2812301034 Rivas-Vaciamadrid sección 01034,2016,28123,Rivas-Vaciamadrid,25.615384615384617
2812301034 Rivas-Vaciamadrid sección 01034,2017,28123,Rivas-Vaciamadrid,7.0
2812301034 Rivas-Vaciamadrid sección 01034,2018,28123,Rivas-Vaciamadrid,22.75
2812301034 Rivas-Vaciamadrid sección 01034,2019,28123,Rivas-Vaciamadrid,24.666666666666668
2812301034 Rivas-Vaciamadrid sección 01034,2020,28123,Rivas-Vaciamadrid,4.0
2812301034 Rivas-Vaciamadrid sección 01034,2021,28123,Rivas-Vaciamadrid,21.11111111111111
2812301035 Rivas-Vaciamadrid sección 01035,2017,28123,Rivas-Vaciamadrid,5.5
2812301035 Rivas-Vaciamadrid sección 01035,2018,28123,Rivas-Vaciamadrid,42.75
2812301035 Rivas-Vaciamadrid sección 01035,2019,28123,Rivas-Vaciamadrid,26.25
2812301035 Rivas-Vaciamadrid sección 01035,2020,28123,Rivas-Vaciamadrid,22.666666666666668
2812301035 Rivas-Vaciamadrid sección 01035,2021,28123,Rivas-Vaciamadrid,14.333333333333334
2812301036 Rivas-Vaciamadrid sección 01036,2016,28123,Rivas-Vaciamadrid,11.285714285714286
